page_id,name,ID,ALIGN,EYE,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
192106,Paradox (New Earth),,Bad Characters,Red Eyes,Male Characters,,Living Characters,1.00,1991,1991
130247,Priscilla Stryker (New Earth),,Bad Characters,Blue Eyes,Female Characters,,Living Characters,1.00,"1991, March",1991
345602,Procne (New Earth),,,,Female Characters,,Living Characters,1.00,"1991, December",1991
192307,Professor Powder (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,1.00,"1991, September",1991
192432,Queen of Hearts I (New Earth),,Bad Characters,,Female Characters,,Living Characters,1.00,"1991, December",1991
130701,Ricochet I (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,1991,1991
130960,Saul Calvino (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,"1991, June",1991
193232,Shadowy Mister Evans (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,1.00,"1991, September",1991
344887,Shalir (New Earth),,Bad Characters,Brown Eyes,Female Characters,,Living Characters,1.00,"1991, September",1991
361921,Sigyn (New Earth),,Neutral Characters,White Eyes,Male Characters,,Living Characters,1.00,"1991, March",1991
43048,Temptress (New Earth),,Bad Characters,,Female Characters,,Living Characters,1.00,"1991, June",1991
194133,Turbeau (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,1.00,"1991, August",1991
194498,Virtual (New Earth),,Bad Characters,,Female Characters,,Living Characters,1.00,"1991, April",1991
337387,Arsala (New Earth),Secret Identity,Good Characters,,Female Characters,,Living Characters,1.00,"1990, October",1990
161134,Britton (New Earth),Public Identity,Neutral Characters,Brown Eyes,Male Characters,,Living Characters,1.00,"1990, April",1990
181990,Crissy (New Earth),,Neutral Characters,,Female Characters,,Deceased Characters,1.00,"1990, July",1990
314248,Dan (New Earth),Public Identity,Neutral Characters,Black Eyes,Male Characters,,Living Characters,1.00,"1990, May",1990
314236,Dannel (New Earth),Public Identity,Good Characters,,Male Characters,,Deceased Characters,1.00,"1990, April",1990
344307,Dyctinna (New Earth),,Good Characters,,Female Characters,,Living Characters,1.00,"1990, November",1990
174034,Elizabeth Harkness (New Earth),Public Identity,,,Female Characters,,Deceased Characters,1.00,"1990, August",1990
228299,Fatima (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,1.00,"1990, July",1990
186253,Front Page (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,"1990, October",1990
282723,Infernus (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,"1990, May",1990
344306,Ismure (New Earth),,Good Characters,,Female Characters,,Living Characters,1.00,"1990, June",1990
69866,Jake Olsen (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1990, January",1990
243468,Janus (New Earth),,,,Male Characters,,Living Characters,1.00,1990,1990
131484,Jonathan Hedley (New Earth),,Neutral Characters,,Male Characters,,Living Characters,1.00,"1990, May",1990
302422,Kylstar (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,"1990, October",1990
283325,Lazer (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1990, August",1990
161135,Maia (New Earth),Public Identity,Neutral Characters,Blue Eyes,Female Characters,,Living Characters,1.00,"1990, April",1990
314237,Mara II (New Earth),Public Identity,Good Characters,,Male Characters,,Deceased Characters,1.00,"1990, April",1990
297207,Miss Tribb (New Earth),Public Identity,Neutral Characters,Red Eyes,Female Characters,,Living Characters,1.00,"1990, November",1990
314324,Morisca (New Earth),Public Identity,Good Characters,Brown Eyes,Female Characters,,Deceased Characters,1.00,"1990, May",1990
302420,Noor Harjavti (New Earth),Public Identity,Bad Characters,Brown Eyes,Female Characters,,Living Characters,1.00,"1990, August",1990
365313,Pandora I (New Earth),Public Identity,,Blue Eyes,Female Characters,,Deceased Characters,1.00,"1990, August",1990
192273,Poet II (New Earth),,Bad Characters,Brown Eyes,Male Characters,,Living Characters,1.00,"1990, April",1990
228399,Rajar (New Earth),Public Identity,Good Characters,Black Eyes,Male Characters,,Deceased Characters,1.00,"1990, March",1990
314249,Ronel (New Earth),Public Identity,Neutral Characters,Brown Eyes,Male Characters,,Living Characters,1.00,"1990, May",1990
283035,Rutherford B. Hayes (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1990, April",1990
193460,Slasher II (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,"1990, March",1990
314287,Stearn (New Earth),Public Identity,Good Characters,Blue Eyes,Male Characters,,Living Characters,1.00,"1990, May",1990
99768,Suula (New Earth),,Neutral Characters,,Female Characters,,Living Characters,1.00,"1990, March",1990
309742,Thorne (New Earth),Public Identity,Good Characters,Grey Eyes,Male Characters,,Living Characters,1.00,"1990, April",1990
228266,Thorvall (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1990, September",1990
371811,Ace High (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1989, April",1989
344873,Aliaza (New Earth),,Good Characters,,Female Characters,,Living Characters,1.00,"1989, August",1989
16738,Ana\u00efs Arcane (New Earth),Public Identity,Good Characters,Blue Eyes,Female Characters,,Deceased Characters,1.00,"1989, February",1989
128017,Aniela Arcane (New Earth),,Neutral Characters,,Female Characters,,Living Characters,1.00,"1989, February",1989
344854,Assyra (New Earth),,,Brown Eyes,Female Characters,,Living Characters,1.00,"1989, May",1989
371812,Beast (New Earth),,Good Characters,,Male Characters,,Deceased Characters,1.00,"1989, April",1989
353251,Beau Tyler (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1989, March",1989
344877,Belizar (New Earth),,,,Female Characters,,Living Characters,1.00,"1989, September",1989
371813,Blowhard (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1989, April",1989
217037,Card Queen (New Earth),Secret Identity,Good Characters,,Female Characters,,Living Characters,1.00,"1989, July",1989
343961,Carya (New Earth),,Good Characters,Brown Eyes,Female Characters,,Living Characters,1.00,"1989, July",1989
217051,Chlorino (New Earth),Secret Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1989, July",1989
281111,Cyborg-87 (New Earth),Public Identity,Bad Characters,,,,Living Characters,1.00,"1989, April",1989
112346,Cyndy Kurahara (New Earth),Public Identity,Good Characters,Black Eyes,Female Characters,,Living Characters,1.00,1989,1989
74494,Dana Simpson (New Earth),,,Green Eyes,Female Characters,,Living Characters,1.00,"1989, December",1989
353252,Diana Tyler (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,1.00,"1989, March",1989
118775,Dinky (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1989, September",1989
345130,Fatima II (New Earth),,,,Female Characters,,Living Characters,1.00,"1989, September",1989
344860,Gisa (New Earth),,Good Characters,Brown Eyes,Female Characters,,Living Characters,1.00,"1989, June",1989
155208,Grover Baines (New Earth),Public Identity,Good Characters,Brown Eyes,Male Characters,,Living Characters,1.00,"1989, June",1989
371814,Gyp (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1989, April",1989
217048,Herald II (New Earth),Secret Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1989, July",1989
343953,Hippodamia (New Earth),,Good Characters,,Female Characters,,Living Characters,1.00,"1989, December",1989
154185,Hugh Fletcher (New Earth),,Bad Characters,,Male Characters,,Deceased Characters,1.00,"1989, July",1989
344862,Imara (New Earth),,Good Characters,Brown Eyes,Female Characters,,Deceased Characters,1.00,"1989, June",1989
112342,Inada Akatsu (New Earth),Public Identity,Good Characters,Black Eyes,Male Characters,,Living Characters,1.00,1989,1989
281116,Iota (New Earth),Public Identity,Bad Characters,,,,Living Characters,1.00,"1989, April",1989
66540,Jerrie Rathaway (New Earth),Public Identity,,,Female Characters,,Living Characters,1.00,"1989, November",1989
314016,Kaargl (New Earth),Public Identity,Bad Characters,Black Eyes,Male Characters,,Deceased Characters,1.00,"1989, May",1989
344878,Kahiri (New Earth),,,,Female Characters,,Living Characters,1.00,"1989, September",1989
280858,Kradlock (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1989, April",1989
371815,Lawless (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1989, April",1989
344864,Mazita (New Earth),,Good Characters,,Female Characters,,Living Characters,1.00,"1989, June",1989
314020,Monmouth (New Earth),Public Identity,Neutral Characters,,Male Characters,,Living Characters,1.00,"1989, May",1989
217054,Ms. Terrific (New Earth),Secret Identity,Good Characters,,Female Characters,,Living Characters,1.00,"1989, July",1989
371816,Nickels (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1989, April",1989
66534,Rachel Rathaway (New Earth),,,Blue Eyes,Female Characters,,Living Characters,1.00,"1989, November",1989
165953,Ray Carson (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1989, May",1989
192633,Red Mask (New Earth),,Bad Characters,,Male Characters,,Deceased Characters,1.00,"1989, January",1989
112348,Rodan Katatami (New Earth),Public Identity,Good Characters,Black Eyes,Male Characters,,Living Characters,1.00,1989,1989
371817,Shiv I (New Earth),,Good Characters,,Male Characters,,Living Characters,1.00,"1989, April",1989
47546,Squatterbloat (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,"1989, April",1989
237767,Suli (New Earth),Public Identity,,,Female Characters,,Deceased Characters,1.00,"1989, September",1989
204557,Sunburst IV (New Earth),Secret Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1989, September",1989
312299,Syra (New Earth),Public Identity,Good Characters,Hazel Eyes,Female Characters,,Deceased Characters,1.00,"1989, May",1989
5375,Tyr-N (New Earth),Public Identity,Good Characters,,Male Characters,,Deceased Characters,1.00,"1989, May",1989
194477,Veil (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,1.00,"1989, January",1989
3691,Will Jones (New Earth),,Bad Characters,,Male Characters,,Deceased Characters,1.00,"1989, October",1989
46851,Wolfgang Teppel (New Earth),Public Identity,Bad Characters,,Male Characters,,Deceased Characters,1.00,"1989, October",1989
344869,Zaharra (New Earth),,Good Characters,,Female Characters,,Deceased Characters,1.00,"1989, June",1989
135689,Abe Crane (New Earth),Secret Identity,Good Characters,Brown Eyes,Male Characters,,Living Characters,1.00,"1988, December",1988
282798,Abednego Danner (New Earth),Public Identity,Neutral Characters,Blue Eyes,Male Characters,,Deceased Characters,1.00,"1988, March",1988
18331,Blathoxi (New Earth),,Bad Characters,,,,Living Characters,1.00,"1988, March",1988
183477,Blockhouse I (New Earth),,Bad Characters,,,,Living Characters,1.00,"1988, March",1988
344002,Egeria (New Earth),,Good Characters,,Female Characters,,Deceased Characters,1.00,1988,1988
186188,Fist of Allah (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,1.00,"1988, March",1988
118415,Hemo-Goblin (New Earth),Public Identity,Bad Characters,White Eyes,Male Characters,,Deceased Characters,1.00,"1988, September",1988
186948,Holocaust (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,"1988, March",1988
134639,Hurricane (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,1.00,"1988, July",1988
134630,Hydra (New Earth),Secret Identity,Bad Characters,,Female Characters,,Living Characters,1.00,"1988, July",1988
197142,Jackal I (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,1.00,"1988, March",1988
135131,Jake Tyler (New Earth),Secret Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1988, August",1988
312017,Jan-L (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1988, February",1988
152005,Jewelius Blak (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,1.00,"1988, March",1988
188544,Killerwatt (New Earth),Secret Identity,Bad Characters,,Male Characters,,Deceased Characters,1.00,"1988, February",1988
18333,Margaret Thatcher (New Earth),Public Identity,Bad Characters,Brown Eyes,Female Characters,,Living Characters,1.00,"1988, March",1988
341714,Misanthrope (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,1.00,"1988, August",1988
191702,Muse (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,1.00,1988,1988
312257,Nara (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,1.00,"1988, February",1988
134642,Pyro (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,1.00,"1988, July",1988
192613,Razorback (New Earth),Secret Identity,Bad Characters,,Male Characters,,Deceased Characters,1.00,"1988, February",1988
193457,Slash (New Earth),Secret Identity,Bad Characters,,Female Characters,,Living Characters,1.00,1988,1988
180844,Snowflame (New Earth),Secret Identity,Bad Characters,Black Eyes,Male Characters,,Deceased Characters,1.00,"1988, October",1988
202334,Sonar II (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,"1988, March",1988
311939,Susan Lawton (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,1.00,"1988, November",1988
154772,Susan Palmer (New Earth),,Good Characters,,Female Characters,,Living Characters,1.00,"1988, December",1988
194564,Warhead (New Earth),Secret Identity,Bad Characters,,Male Characters,,Deceased Characters,1.00,"1988, February",1988
312102,Zan-R (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,1.00,"1988, February",1988
127430,Barbara Kowaleski (New Earth),,Bad Characters,,Female Characters,,Living Characters,1.00,"1987, February",1987
20246,Branwilla (New Earth),Public Identity,Good Characters,,Male Characters,,Deceased Characters,1.00,"1987, November",1987
129682,Camilla Ortin (New Earth),,Bad Characters,,Female Characters,,Living Characters,1.00,"1987, October",1987
128102,Constantine Stratos (New Earth),,Bad Characters,,Male Characters,,Living Characters,1.00,"1987, August",1987
